ID_Cliente,Saldo_Insoluto,Saldo_Vencido,Mora_Temprana,Castigos,Capital_Dispersado,Capital_Liquidado,Duración_Préstamo,Tasa_Interés,Estado_Préstamo
348,2888.8,439.85,,153.2526081,15717.64987,12031.53694,43,11.02307983,0
349,19611.67,378.12,0,226.0895937,20255.27377,17427.14449,49,9.086584172,1
350,4679.83,278.46,1,134.2527143,18664.95817,15155.00816,47,8.228284475,0
351,27331.81,314.11,0,183.0197248,21735.12039,18419.51714,47,10.45568672,0
352,7213.03,147.5,0,187.361417,11840.10716,5995.243952,29,12.96678017,1
353,6286.49,286.62,0,255.6477669,20931.79291,17325.83143,37,9.694846244,1
354,4760.09,213.96,0,1035.010768,16553.76997,12663.25331,42,9.295646939,0
355,4971.48,369.43,0,247.7506745,20756.52469,15169.12927,42,8.414780409,1
356,3496.21,557.28,0,227.7345524,24525.44805,14603.23493,43,12.30015016,0
357,4972.23,349.98,0,,17218.76124,21059.7724,15,11.75037891,0
358,4567.01,100.89,0,,25983.60258,6627.76635,50,9.707561534,1
359,5484.08,263.88,0,251.0452942,11296.18707,22263.42535,16,8.425245908,0
360,3759.15,312.25,0,182.1914795,27719.14415,18178.99844,27,8.406728488,0
361,5779.02,308.74,0,113.508726,26192.47026,15684.61406,38,8.289141935,1
362,7299.11,226.92,0,189.2606416,,8549.137792,36,9.013467837,1
363,4836.86,324.53,0,222.6738202,15608.87294,7475.694869,53,8.878461988,0
364,5602.57,175.75,0,119.6687141,12525.22023,12475.73983,22,8.523827043,0
365,6035.22,205.51,0,155.7448821,123034.4698,17857.96361,32,12.23025441,0
366,4398.17,364.58,0,138.470578,18347.94594,14972.98823,12,13.1705292,0
367,5336.14,198.43,0,239.3358552,17981.1505,17602.0806,38,7.821356914,1
368,5018.89,353.82,0,283.6431319,14385.92519,8414.896256,34,8.857298987,1
369,5146.51,163.05,0,189.5150423,29059.86947,15199.79853,21,8.104187373,0
370,3840.49,476.48,0,226.5765182,15136.19535,19929.21619,52,10.63696945,1
371,5036.77,222.57,0,225.2759683,20120.83069,21533.49047,49,9.320403279,0
372,5747,277.63,0,277.6898473,21079.84855,9357.147471,37,7.938753574,1
373,7176.72,333.06,0,167.3723548,18006.64409,,50,13.30522401,0
374,6438.91,243.47,0,189.0060518,16995.54642,13466.41325,35,10.9754023,0
375,,314.34,1,182.9615675,18153.69278,12181.3586,45,8.041105518,0
376,3848.98,357.54,0,203.768362,114133.3333,19084.96499,46,,0
377,6308.48,396.06,0,325.2158401,91323.57112,27921.6392,23,7.70629562,0
378,5275.01,379.15,,201.5405558,28127.72844,9988.284348,41,11.22890307,0
379,,282.82,1,157.2644674,16114.80657,16911.45633,38,14.83568258,0
380,3787.55,285.34,0,142.2751387,23770.53376,16329.89614,24,9.737614266,0
381,3740.42,534.91,0,262.6322504,11218.00644,16426.42611,21,9.42342304,0
382,4100.91,394.99,0,157.0372748,16115.37483,20998.48756,42,10.33519305,0
383,1814.16,,,233.179348,79592.69585,16679.81838,33,14.45098019,0
384,4211.37,310,0,166.0154335,14480.43233,5386.658883,18,12.95244654,1
385,3861.3,1332.43,0,136.6653632,21417.36254,,37,9.113224499,0
386,26127.95,286.47,0,230.25998,19449.06403,10198.76617,47,10.60906573,0
387,5512.63,,0,168.4627567,8605.861411,11631.45269,22,11.8458244,0
388,7814.26,258.81,0,221.271282,29977.6772,14371.88179,36,9.142030035,0
389,6425.64,481.16,0,224.964147,20880.08097,14033.81408,54,7.736814221,0
390,4134.64,357.91,0,227.3132623,20005.88677,6794.710231,25,12.168697,0
391,3652.38,50.88,0,186.5925658,132752.9712,7760.839817,56,11.01952217,0
392,5737.88,421.67,0,234.3091778,24944.30445,5464.581976,32,10.63772961,0
393,3019.65,408.96,0,153.8726836,92545.66765,8006.939174,35,12.21373249,0
394,7747.19,264.07,1,77.29548745,10237.4347,19460.23914,19,7.709431746,1
395,6769.16,371.73,0,235.3446087,22821.92823,13782.96059,20,9.536576981,0
396,4296.24,214.06,0,208.2795252,15185.76913,10712.83227,28,15.27637508,0
397,2430.3,252.97,0,169.4960878,26196.32229,6370.909088,47,11.13530017,0
398,7030.81,449.85,0,126.4423619,16119.18169,10442.29183,64,11.25602678,0
399,4828.19,1364.13,0,490.8554253,17740.66552,17732.32197,67,10.21168485,0
400,6856.72,113.03,,202.5871674,13284.09453,,35,,0
401,2608.36,293.67,0,282.4392983,13688.52319,13863.91693,32,8.364008816,0
402,4100.94,292.14,0,193.0721292,19454.6231,13798.32582,121,11.82690761,0
403,5007.87,419.84,0,181.9332307,,7029.365803,49,8.91634651,0
404,5070.47,1507.17,0,198.7816079,17620.58693,11507.74663,27,9.660137097,0
405,4324.9,257.84,0,308.9602556,30265.05812,17500.10925,37,52.91394468,0
406,29671.37,404.51,0,237.5952113,,11963.33394,42,8.0462124,0
407,3398.57,312.08,0,153.3212374,20051.21661,22305.64382,41,7.435110152,0
408,4786.43,225,0,201.4051952,6213.371249,20425.04486,29,9.974856525,1
409,5180.44,415.5,0,216.6218456,24128.84114,12958.01511,35,9.258434608,0
410,5771.66,319.37,1,147.1830567,34972.68149,13805.8529,29,10.45561479,0
411,6067.42,300.29,0,237.9568311,19060.24872,25003.83859,26,7.13638489,1
412,3313.04,317.79,0,,15947.43738,18812.37712,24,8.93056765,0
413,2698.83,192.93,0,622.2635582,20816.62327,15316.23843,18,,0
414,6916.52,247.23,0,203.8066777,12842.95634,15835.66159,40,15.89161155,0
415,5498.47,300.36,0,195.892207,22310.30272,15670.01539,33,10.23862278,1
416,3877.27,280.53,0,199.9489049,27501.09482,14923.61883,22,56.70842348,0
417,7326.73,427.24,0,161.7677691,16645.3445,10180.60104,21,10.97517023,0
418,5173.51,321.74,0,168.7443691,16806.79609,13189.57669,21,10.58691738,0
419,33844.73,385.49,0,256.422333,19601.52086,8537.822165,29,11.36405727,0
420,5101.28,300.94,,222.0542808,,18261.64769,50,8.082288164,0
421,8091.12,405.63,0,152.1626962,12438.41396,14403.80496,28,,0
422,7633.01,339.75,0,102.4651553,18073.81154,18489.68145,43,10.49979323,0
423,4626.55,301.34,0,154.2791799,17064.9539,9265.073742,55,8.06725487,0
424,6457.36,298.67,0,207.8649536,26832.77432,21399.35669,38,10.8666562,0
425,5968.06,204.56,0,168.4034141,25776.87359,20839.69525,27,6.167121408,0
426,7052.95,,0,164.5174897,26986.56488,7915.072184,35,11.62435292,0
427,,295.98,0,170.5419781,24008.62501,12723.53912,35,9.699180023,1
428,6029.08,249.8,0,196.3646219,21028.91456,13212.01962,57,11.38822165,0
429,6587.64,410.65,0,239.2313956,15627.95986,8529.472664,15,11.99382496,0
430,2361.89,174.98,0,199.9790398,26630.57814,13830.59381,49,12.81941398,0
431,3225.11,257.75,0,203.0968511,21738.94718,17511.41338,15,10.53736866,0
432,1941.15,402.77,0,188.7569818,13759.84826,12887.57013,46,6.533516528,1
433,4595.89,331.55,1,175.0321584,15430.65904,7292.031414,31,6.477322816,1
434,6076.31,295.21,0,244.7120436,13681.27409,18476.19647,58,37.35322653,1
435,7253.54,325.1,0,237.1201034,9739.855197,11437.36862,44,11.44048772,1
436,5111.14,317.94,0,302.2639959,21942.61092,11911.78167,43,7.182725872,0
437,7442.92,148.33,0,230.5282149,13810.62314,22565.81582,25,9.531579579,0
438,2929.85,265.07,0,175.0792839,16220.2736,16784.94414,58,9.155607036,1
439,2444.93,461.65,0,154.7674345,20194.19814,11359.23224,70,10.72171719,0
440,4916.68,234.07,0,1238.236315,19060.53538,9649.059376,60,11.43048546,1
441,5576.1,268.17,0,159.2506558,16432.79079,19346.50752,24,10.18983502,0
442,4950.96,245.84,0,240.4868343,137973.2253,19036.70232,34,11.60351195,0
443,1898.84,291.3,0,162.0043003,12366.72754,12719.71033,22,,1
444,4866.32,241.69,0,217.4579192,12583.16926,46672.27533,29,12.04160393,0
445,3043.3,348.67,0,147.0124393,22289.21954,16735.19676,39,10.26287455,1
446,6004.51,319.73,,238.9942677,16869.33518,17672.64849,45,11.51924351,0
447,5549.9,377.35,,138.3164172,16673.76112,13322.66959,42,8.965622416,0
448,3590.18,194.91,0,213.6478665,14604.81984,10035.76471,15,5.8984607,0
449,4229.2,265.97,0,,21691.00593,15111.4137,36,11.33121855,0
450,17055.9,277.43,0,205.0903219,21128.15937,17077.87194,42,9.713143862,0
451,4905.98,345.56,0,180.2098083,,12808.05524,47,12.4036671,0
452,6432.71,1103.39,0,179.0370026,85426.07697,16178.51944,206,10.84372141,0
453,17607.05,391.57,0,207.7390602,16244.85198,16624.38163,42,15.90382761,0
454,5756.07,418.64,0,149.8930811,19184.53081,20154.58774,33,12.54176987,1
455,4204.61,201.11,0,149.5988969,,13106.92539,39,9.50290888,0
456,,250.91,0,182.072525,27840.79699,9873.347815,67,6.830240176,0
457,4839.45,246.81,0,180.126493,25556.77657,14697.06148,50,8.257192213,0
458,3447.14,563.24,0,149.7301768,22528.68671,22593.7593,40,8.12480207,1
459,4169.53,257.01,1,246.2107346,24910.88086,7065.941647,224,8.957958766,0
460,3203.18,2338.81,,183.2763291,14090.32065,4591.230132,37,48.74666126,1
461,7947.09,173.34,0,188.6668899,16431.14863,14513.82641,37,10.63553489,0
462,5052.9,201.03,0,133.6235837,22621.99253,13293.26113,47,12.74826855,0
463,3950.41,231.34,0,303.5817927,19409.19566,14062.35748,29,8.258399498,0
464,5320.97,215.43,0,321.3533698,21687.5319,13894.91744,34,7.222982029,0
465,24157.54,273.21,,160.9800711,24897.32596,19525.0964,20,11.66198659,1
466,4668.55,229.12,0,261.3043191,24120.14142,14808.92211,45,12.66454372,0
467,5921.25,218.07,0,195.4093308,14545.18245,18688.1523,49,9.019067131,0
468,6136.26,415.85,0,280.1884796,20059.22153,3851.233668,43,12.08225413,0
469,4204.25,,1,216.8116543,15395.88709,12619.328,37,11.54053172,0
470,4136.27,394.93,0,204.9881084,16113.40981,11331.16716,35,6.583240675,0
471,4587.42,352.4,0,75.03652302,,,38,8.72670328,0
472,1547.12,309.27,0,156.0697013,20668.00221,15465.28461,49,9.046489683,0
473,2727.21,250.3,0,201.0260335,,14548.60508,48,13.97720637,1
474,7050.31,204.68,0,209.9333126,21970.66619,12898.28576,19,11.01721221,0
475,7467.45,336.3,1,139.2583143,26792.23805,14433.10694,25,8.99319977,0
476,4626.45,182.64,0,163.5614236,22651.68059,15465.25762,41,8.60571494,0
477,5864.84,200.61,0,227.6723509,20259.44179,19558.94404,20,6.860154491,1
478,5466.88,415.29,,130.8394635,27672.24063,17891.38388,47,12.1322706,0
479,9618.32,490.06,0,206.6864862,21637.22849,16478.49627,33,10.79125105,0
480,6679.36,339.33,0,261.8976766,15686.2834,,44,11.23889247,0
481,24040.62,410.65,0,219.2734815,20625.53226,59068.35886,36,7.428845758,0
482,3566.69,275.42,0,216.7743372,29798.4575,8880.443888,35,11.47159176,0
483,2590.33,166.23,0,98.99242754,72684.02913,20283.68444,23,9.523850444,0
484,5305.2,361.22,0,158.9043612,13099.3806,23400.77151,29,8.545743965,0
485,3865.47,356.93,1,302.7100917,23074.54324,12141.63543,35,11.02620016,0
486,2866.62,307.17,0,170.0419041,18879.73416,21200.1083,34,7.599822032,0
487,,275.76,0,263.2238105,17339.99062,,45,51.79038255,0
488,3377.68,396.22,0,169.4579555,13704.1029,17631.38857,28,9.469098675,0
489,7530.71,201.43,1,186.1089749,10249.43881,17881.22816,36,12.14505069,1
490,6322.46,222.62,0,225.7793423,12717.84981,12160.26198,54,11.78378288,0
491,4988.04,199.19,0,205.0346508,28074.62763,23310.26256,46,10.18173221,0
492,7219.92,308.5,0,219.0756226,19955.62878,,37,10.56184998,0
493,5116.05,191.21,0,159.0804873,10188.17759,10404.57071,19,11.19720977,0
494,3708.07,231.58,0,143.1864905,25920.42969,15904.74411,37,9.981798872,0
495,7284.69,229.42,0,155.7064193,26174.16984,,44,41.82300508,0
496,5808.37,273.94,1,173.3840929,26146.16978,6528.37498,45,9.034175193,0
497,,151.26,0,188.5359309,17887.34345,15118.03776,13,7.558846563,0
498,4714.49,308.72,0,251.863769,18655.94694,7560.699721,44,11.85081687,0
499,3686.57,,1,204.3670728,20688.13932,18003.67914,29,10.79580655,0
500,2925.8,313.55,0,224.2298551,27005.23254,15386.87937,37,9.153848183,0
501,6389.27,454.13,0,207.0800506,17225.4949,13318.03908,47,8.550277725,0
502,7864.12,433.4,0,144.2282873,16227.93378,7948.943662,45,10.47264373,1
503,14510.74,377.77,0,200.8634763,23478.38434,12306.29184,35,7.174038236,0
504,5844.45,307.47,0,206.5391055,26046.27367,17336.38641,44,7.862645755,0
505,4024.04,302.25,0,237.9961611,19736.04653,14815.63446,158,9.960826988,0
506,4269.31,1881.9,0,146.5705965,23352.19954,20366.38873,27,14.88220685,0
507,20557.05,260.83,0,97.97945674,20562.23382,20074.9134,51,54.52394093,0
508,3704.01,111.75,0,208.8131908,18743.77697,19883.82625,52,51.85299198,0
509,5072.78,349.2,0,217.6925001,15853.60901,12580.04093,37,7.658436457,0
510,3753.57,186.89,0,191.0307597,14230.70049,16327.38882,30,8.133933271,0
511,5405.69,203.79,0,201.401045,16926.16969,10656.44592,47,12.71262443,0
512,4924.64,300.02,0,243.9386189,15119.70407,9330.295136,28,9.076215512,0
513,4641.58,,0,177.0597212,21417.41267,20318.34029,46,10.14130863,1
514,3638.65,158.79,0,186.0679579,26087.72884,9660.641899,24,11.18361865,0
515,4134.84,316.55,0,203.9518222,21020.04676,9177.208264,33,9.159907459,0
516,6133.09,396.61,0,139.009266,15396.4833,15473.37595,48,44.9230467,0
517,5751.38,187.17,1,192.4051387,24276.88541,13781.95854,24,6.550440321,1
518,3533.67,427.25,0,196.8128341,21484.40748,14171.01771,29,7.568387123,0
519,5149,143.98,0,281.8521107,22474.1301,25375.44528,41,11.17364205,0
520,6127.08,511.73,0,185.0942171,17403.16144,10524.90142,14,9.12292238,1
521,2495.89,258.87,0,210.000562,,17227.64945,37,11.33699421,0
522,5815.04,314.56,1,245.9308803,25641.32849,15390.11651,50,6.830421619,0
523,4006.06,110.8,0,158.1257637,19079.66428,19542.02518,46,58.11325819,0
524,5855.9,293.79,0,268.7870193,23592.25923,11463.95007,35,9.920690502,0
525,,322.85,0,288.1935116,25507.44576,13989.90824,36,7.058673497,0
526,2292.68,291.38,0,198.5551856,17673.13887,15513.66001,54,12.2583813,0
527,2558.69,243.69,0,865.1434846,19593.80676,8547.804662,52,7.186679641,1
528,5072.13,205.34,0,281.3559712,20398.95679,6875.023518,35,12.15460255,1
529,5389.58,413.05,0,239.7815436,14510.89921,14906.40612,28,9.935370043,1
530,3643.53,1515.4,0,204.0984602,22208.31256,21019.36846,46,8.212667875,0
531,29789.44,454.08,0,271.342191,25112.61408,13415.08321,50,13.6968088,0
532,2507.72,247.35,0,266.0496094,19280.56992,70160.59661,53,10.81045923,0
533,4900.88,256.52,0,183.1871523,,20178.17577,43,12.42946511,0
534,3183.48,381.56,0,212.4364927,26992.90398,14330.32836,32,10.86518426,0
535,4022.25,137.7,0,1144.198122,17974.24063,,16,9.567112214,1
536,5071.1,178.65,0,201.4365015,21801.32499,26999.1047,59,8.258514091,0
537,3709.38,409.75,0,130.4564705,17150.93899,,55,9.637600868,1
538,4423.17,182.81,0,153.0870248,17014.4685,14203.25376,27,10.3268398,0
539,6509.44,118.09,0,132.0868607,21709.46631,16782.98165,38,11.63323059,0
540,,486.85,0,224.6462152,21206.84784,21712.3069,33,9.213717704,1
541,31267.69,160.62,1,140.7823841,22775.3492,14481.9295,37,11.0270887,0
542,3305.44,318.41,0,209.6209035,20380.79375,18281.71162,31,13.35698964,0
543,5794.71,306.91,0,291.5951913,22325.71409,16565.48302,44,10.31641565,0
544,,18.94,0,271.3885092,28327.59486,14674.92015,22,6.081866898,0
545,1292.53,273.27,5,108.1291677,25299.55203,13108.10283,31,10.09700838,0
546,3804.66,344.84,0,136.0649265,108459.5425,12258.53124,46,9.810606551,1
547,5865.61,335.43,0,161.1741788,22524.53499,28794.86654,12,9.74730506,0
548,4695.43,390.35,1,141.5488155,18505.48993,8065.282988,40,6.808664175,0
549,5556.72,261.25,0,117.3092811,19204.05454,8491.696438,29,10.55293512,1
550,4094.02,,0,199.457983,22462.30465,80506.66008,55,8.936220469,0
551,5129.88,231.07,0,235.2550275,20438.25112,15914.697,40,9.788937819,0
552,,158.95,0,247.7017019,23965.09338,16918.58773,27,11.89600756,1
553,6751.67,170.23,0,176.2761915,26335.36502,11064.54742,53,8.376948912,0
554,5381.63,153.79,0,186.404815,19491.1702,10380.87377,36,9.795211514,0
555,5506.4,,0,217.7838623,9953.917304,13715.26427,38,9.595476706,0
556,4382.18,148.54,1,194.5757219,30170.94463,19084.26408,47,9.668455276,0
557,4268.59,327.4,0,240.5303388,16737.52783,10420.19507,29,9.112517846,0
558,4351.16,273.41,0,221.5182431,104879.0426,15680.06168,53,9.22013321,0
559,5591.68,289.74,0,905.9238941,23637.46143,12694.83207,43,13.35012469,0
560,4368.52,436.36,0,107.1681844,27044.86769,8139.835914,28,9.154255092,0
561,5434.66,256.16,0,274.9515803,29030.17104,9233.665432,31,10.54143838,0
562,8113.1,1805.8,0,165.6958855,18180.63431,19096.56501,21,10.20991707,0
563,6306.69,303.76,0,,25948.44883,12282.75169,40,10.14569941,0
564,4510.96,284.8,0,104.1704166,20989.89957,20597.13906,34,,1
565,6801.82,530,0,199.4341708,33716.01835,14832.38571,40,8.734081786,0
566,4387.89,155.87,0,205.013098,25502.22362,8844.781978,16,12.80283368,0
567,1942.81,428.91,0,,19112.62956,,30,8.159891409,0
568,3487.87,365.64,0,350.6896641,16034.63591,11393.96485,24,9.67093499,0
569,2193.81,252.05,1,168.4440813,,13304.1965,42,7.626875102,0
570,4472.73,462.93,0,241.0332113,23373.37965,20097.2586,29,11.79407941,1
571,5027.63,115.19,0,226.1616226,25042.24379,9196.446506,42,8.157635275,0
572,7514.66,247.82,0,166.0680504,118636.5111,12976.73145,30,11.51139986,0
573,5490.39,179.15,0,240.2834702,8232.927763,10124.10599,56,10.52979611,0
574,4671.35,341.21,,191.7839532,13709.94505,9643.501837,37,10.35237771,0
575,6244.11,188.69,0,243.7621609,22404.11739,12870.63965,47,12.23248229,0
576,,343.31,0,298.0481312,28927.61868,11140.93616,35,8.790979257,0
577,5353.42,281.36,,207.5399445,19722.23099,13767.4184,47,12.9339892,0
578,6156.3,1260.32,0,185.9437385,25457.59128,17874.78027,27,9.232050375,1
579,2782.12,338.86,0,252.5778092,14827.96588,11621.12774,35,10.8634193,0
580,,273.14,0,269.8326583,21035.64016,8393.177708,30,9.613246696,0
581,5507.74,191.14,0,779.1856152,18626.69935,17886.64198,58,11.23447671,0
582,4377.07,2900.69,0,177.3521455,25937.94737,11590.89584,22,7.994573906,0
583,5949.17,251.28,0,233.7711636,17300.81835,23224.96051,61,,0
584,8406.04,78.24,0,193.3983995,28385.06342,13159.51738,20,10.03643846,0
585,5272.8,215.79,0,152.2833994,18461.43758,14388.11167,45,10.87213348,0
586,5372.33,173.27,0,227.0347414,14650.68502,4631.584656,29,10.81094585,0
587,4310.96,,0,233.5744858,14818.46341,,39,8.278858843,0
588,18626.17,332.17,0,183.2807122,16887.86434,4743.867524,34,12.6124402,0
589,6245.5,339.87,,203.0674383,21852.83664,81616.96472,26,9.884922124,0
590,3715.87,1314.99,0,171.1713466,16950.10012,14631.91462,37,11.46099736,0
591,5107.35,272.06,0,,15897.61312,17835.55445,31,7.478236038,1
592,21417.57,262.91,1,175.1467697,24449.04026,18633.34489,43,9.170670033,0
593,,291.88,0,203.6966175,3943.906948,19326.62371,24,12.15722003,0
594,5500.49,383.53,0,,17850.59182,13987.31916,37,13.27069871,1
595,,333.61,0,178.7993534,13328.80926,15384.35751,46,10.84865959,0
596,4234.98,350.01,1,204.3915065,15657.22781,17605.2391,35,9.823826707,0
597,22975.94,349.96,0,,21218.74962,11423.72391,20,7.87547602,0
598,3531.85,388.44,0,184.3703823,94869.18387,10778.94399,57,11.5945768,1
599,4333.56,328.82,0,137.7048825,18522.17018,21930.30258,42,10.61304895,0
600,5565.95,335.88,0,189.5169994,25947.54439,6872.261062,27,5.29348661,0
601,6135.48,418.88,0,171.6715348,19931.9092,17250.01838,42,6.534420684,0
602,3616.75,,1,227.6089278,29030.28437,16535.45272,16,10.70053222,0
603,6304.41,214.43,0,183.1047337,23560.95889,9945.057414,50,8.33561878,0
604,7033.46,181.41,,64.47166892,15166.45139,11994.70624,307,7.920859263,0
605,5620.15,,0,384.5812251,29670.45985,13394.21537,46,9.791901691,0
606,7815.19,114.63,0,207.1181646,21390.52672,79875.12643,24,10.68640701,0
607,3839.32,346.22,0,204.4595755,29358.7393,16582.52071,12,12.86087433,0
608,3133.02,289.08,0,122.9295014,18669.52228,14860.81705,52,8.36516592,0
609,2331.92,413.46,0,126.7715367,21361.15874,15847.76684,34,10.8716174,1
610,7244.07,232.81,5,195.4025521,22160.57083,17967.52621,31,7.946782722,0
611,5981.55,279.67,1,216.8085666,19159.43113,17759.68453,50,45.04846427,0
612,4916.62,412.22,0,235.105707,26359.59998,21904.37883,29,10.37778486,0
613,5419.95,438.31,0,1059.359414,29662.91004,19694.11081,45,9.7047046,0
614,3311.77,231.98,0,140.7028898,8532.868607,15080.06096,36,7.267666559,0
615,8668.63,318.18,1,74.77666955,120370.4594,17883.0693,39,11.02691123,0
616,5193.83,329.44,0,194.9888825,15527.48095,16907.20415,56,11.48247864,0
617,5164.09,337.37,0,173.3012665,7035.957731,15739.82961,30,14.7185559,0
618,6088.65,273.74,0,136.8714138,,11091.30706,29,52.21913739,0
619,,428.14,0,241.4029112,22596.36749,15730.15144,34,10.34747276,0
620,5335.83,111.03,0,,23400.63588,5706.380907,22,10.60652327,0
621,3814.29,257.89,0,230.848442,21855.13939,19825.46333,47,7.271674577,0
622,5707.2,344.79,,129.4931012,24375.12612,16576.56473,46,7.40870453,1
623,7823.04,345.72,1,206.7044343,16984.75599,14283.66735,36,9.834779845,0
624,7018.13,435.28,0,,21316.67195,13106.76775,25,5.405970082,0
625,7389.78,419.82,,183.1033342,23490.83134,17945.26148,3,38.69280516,0
626,4233.18,271.45,0,284.4959917,26764.78061,23268.81336,26,9.004851334,0
627,3515.59,429.99,,295.8943163,20219.22736,16687.85953,33,12.0176236,1
628,4811.32,228.6,0,211.85875,18931.02217,23560.11535,13,52.59352172,1
629,5083.59,393.09,0,227.0692685,19723.80553,18529.59397,37,6.964145751,0
630,6641.29,481.05,0,253.0354433,14032.03447,11375.68877,41,9.919452794,1
631,2461.3,421.49,0,227.2213186,23848.12143,17194.78164,43,11.1668817,0
632,7294.33,310.58,0,221.8621609,12713.41547,16755.3064,34,11.42835192,0
