region,division,sucursal,ubicacion,Country,State,City,si_m_12,si_m_11,si_m_10,si_m_09,si_m_08,si_m_07,si_m_06,si_m_05,si_m_04,si_m_03,si_m_02,si_m_1,si_act,si_vnc_m_12,si_vnc_m_11,si_vnc_m_10,si_vnc_m_09,si_vnc_m_08,si_vnc_m_07,si_vnc_m_06,si_vnc_m_05,si_vnc_m_04,si_vnc_m_03,si_vnc_m_02,si_vnc_m_01,si_vnc_act,si_30_89_m_12,si_30_89_m_11,si_30_89_m_10,si_30_89_m_09,si_30_89_m_08,si_30_89_m_07,si_30_89_m_06,si_30_89_m_05,si_30_89_m_04,si_30_89_m_03,si_30_89_m_02,si_30_89_m_01,si_30_89_act,cst_m_23,cst_m_22,cst_m_21,cst_m_20,cst_m_19,cst_m_18,cst_m_17,cst_m_16,cst_m_15,cst_m_14,cst_m_13,cst_m_12,cst_m_11,cst_m_10,cst_m_09,cst_m_08,cst_m_07,cst_m_06,cst_m_05,cst_m_04,cst_m_03,cst_m_02,cst_m_01,cst_act,cd_m_12,cd_m_11,cd_m_10,cd_m_09,cd_m_08,cd_m_07,cd_m_06,cd_m_05,cd_m_04,cd_m_03,cd_m_02,cd_m_01,cd_act,pct_fpd_m_12,pct_fpd_m_11,pct_fpd_m_10,pct_fpd_m_09,pct_fpd_m_08,pct_fpd_m_07,pct_fpd_m_06,pct_fpd_m_05,pct_fpd_m_04,pct_fpd_m_03,pct_fpd_m_02,pct_fpd_m_01,pct_fpd_act,qts_ago_22,qts_sep_22,qts_oct_22,qts_nov_22,qts_dic_22,qts_ene_23,qts_feb_23,qts_mar_23,qts_abr_23,qts_may_23,qts_jun_23,qts_m_12,qts_m_11,qts_m_10,qts_m_09,qts_m_08,qts_m_07,qts_m_06,qts_m_05,qts_m_04,qts_m_03,qts_m_02,qts_m_01,qts_act
Nucleo Uno,Zona Oriente Valle,Valle Chalco,"19.28, -98.96",Mexico,Estado de México,Xico,19121265.603599988,19531234.9212,19668806.493199985,19976613.512799967,20275439.86039999,20952838.817600004,20478791.486799978,20341331.495599978,20442199.053199988,20842255.7364,20903596.226799987,21233524.3044,21465834.081199985,1953931.8844,2326625.4396,1905310.1195999999,1980204.8136000002,1759160.9652,1819053.9684,1660020.4852000002,1784857.57,1884389.3556,1723474.586,1648023.1828,1868920.0459999999,2036916.7992000002,1673186.6832,1214324.2467999998,1090483.2915999999,1063262.8604,973785.9988,1059961.9644,1120681.0104,1304652.2328,1312349.7608000003,1113344.9524,1211903.9111999997,1242820.706,1009896.4732,121707.49,340731.62,479633.7,203415.2,229392.37,496415.80999999994,379377.19,171453.88999999998,161067.86,449665.79999999993,211052.25,193093.84999999998,376897.48,517481.27,337556.81000000006,332466.73,303641.07999999996,279422.41,295764.73000000004,328464.91000000003,377630.20999999996,443955.17000000004,151087.7,167145.08000000002,964251.1000000001,1119627.43,1102816.3900000001,1057676.97,1071072.79,842283.6,780856.55,756669.2699999999,878966.68,1290936.71,1116608.1800000002,1080681.83,817793.24,0.10526315789473684,0.0,0.0,0.01818181818181818,0.03773584905660377,0.02564102564102564,0.08,0.0,0.0,0.017857142857142856,0.07692307692307693,0.0,0.046875,53965.11,5494.679999999999,2852.4300000000007,30831.379999999994,1801.04,11665.91,4002.0099999999998,39160.02000000001,3523.7700000000013,13834.89,22374.45,1805.56,10598.12,23763.61,19023.839999999997,14277.59,4314.92,18410.769999999997,4872.4,22108.11,34089.18,24746.79,18998.639999999996,3258.76
Nucleo Uno,Zona Sur Central,Alto de Chilpan,"19.5565, -99.2133",Mexico,Estado de México,Tlalnepantla,20065432.081199992,21691127.5852,22468323.92519997,22574736.03959999,22813865.050799984,24739739.042,22737465.59639998,22758877.3084,23396114.379199963,23957682.730399963,24069088.548799984,24370272.72639998,25231781.7632,1145994.4224,1424423.4732,1475814.8143999998,1771110.5868,1759465.8431999998,1798354.9176,1498922.1468000002,1637541.1988,1640425.9500000002,1519962.5300000003,1414679.7115999998,1231305.6572,1012992.1967999999,1093490.6443999999,1020618.3420000002,698651.7272000001,775620.2604,1018055.9124,1009731.3104000001,886823.444,787025.8648,993267.4396,516303.43840000004,292337.0516,628838.8339999999,1050912.686,156657.5,170773.05,206043.71000000002,160758.5,78390.76,144341.74,58420.55,295697.09,126576.59,196747.37999999998,120303.19,278298.85,131636.9,371812.24,322301.79,105669.7,421750.05,323274.57,289721.08,298339.56,314366.23,343892.02,355485.38,381214.52,1220769.81,2083056.39,1704071.8,1123286.52,985972.46,1184556.33,760331.17,1000520.2,1552027.44,1532327.63,1146623.2100000002,1333239.3399999999,1771724.51,0.03076923076923077,0.0,0.0,0.0,0.03225806451612903,0.022222222222222223,0.016666666666666666,0.025,0.0,0.0379746835443038,0.009433962264150943,0.0,0.0,94.57,1133.63,556.16,32933.77,7567.1900000000005,9660.820000000002,5844.23,4994.48,11195.220000000001,2339.36,1863.6699999999998,8700.05,645.9,12620.210000000001,10068.43,739.35,3245.56,7731.710000000001,641.0799999999999,535.3299999999999,1041.59,8916.86,4887.649999999999,3263.9700000000003
Nucleo Uno,Zona Sur Central,Bahia Dorada,"18.931, -99.23",Mexico,Morelos,Cuernavaca,49691176.11839995,51391899.43999998,52857837.206399955,52428130.007999964,51515454.80319997,53744818.24919997,50250176.41639995,48693312.20599996,49166695.86959996,50006646.404799975,50945070.95199998,50937796.48479995,51876138.26079996,4365092.1436,4554297.0152,5815310.805600001,4439474.0888,4615378.387200001,4319477.893200001,3754299.1192000005,2793712.7363999994,2721036.4275999996,2476884.9172000005,3178006.2476000004,2828327.3368,2669805.9975999994,3597023.0752,3180005.3284000005,2355292.4976,2978509.9720000005,2107806.1972,1804451.9236000003,1604311.0832000002,936514.2627999998,1470079.0056000003,2269757.5324000004,1801865.7056,1507743.7472,1459511.0607999999,199448.40000000002,636347.1600000001,322837.85,201468.4,466942.44999999995,400777.53,783944.3099999999,376339.47000000003,281151.68,467811.78,619493.1799999999,528071.9000000001,535810.98,364414.6,1524943.3,785444.6300000001,818805.2899999999,599587.09,1326095.4000000001,809503.1500000001,326323.05,215609.61000000002,1153786.22,570791.37,2335282.09,2954525.17,2872797.4499999993,2495342.3299999996,463697.54999999993,758388.9299999999,811616.09,1185527.8399999999,2557228.3699999996,2436255.2699999996,2574993.7999999993,2992919.05,2419832.6799999997,0.20309810671256454,0.5,0.016483516483516484,0.006369426751592357,0.03125,0.0,0.005747126436781609,0.022727272727272728,0.034482758620689655,0.028846153846153848,0.0,0.007142857142857143,0.14738805970149255,53107.37,16546.899999999998,2691.82,162665.24,54647.08,26024.010000000002,25585.800000000003,16589.2,16160.49,52229.05999999999,5066.910000000001,5925.7699999999995,5856.929999999999,47755.03,37577.98,73968.64,242114.35999999996,123917.93000000001,14602.23,20893.51,8692.81,8337.420000000002,14927.39,7989.84
Nucleo Uno,Zona Sur Central,Bahia Dorada,"25.4, -109.52",,,,49691176.11839995,51391899.43999998,52857837.206399955,52428130.007999964,51515454.80319997,53744818.24919997,50250176.41639995,48693312.20599996,49166695.86959996,50006646.404799975,50945070.95199998,50937796.48479995,51876138.26079996,4365092.1436,4554297.0152,5815310.805600001,4439474.0888,4615378.387200001,4319477.893200001,3754299.1192000005,2793712.7363999994,2721036.4275999996,2476884.9172000005,3178006.2476000004,2828327.3368,2669805.9975999994,3597023.0752,3180005.3284000005,2355292.4976,2978509.9720000005,2107806.1972,1804451.9236000003,1604311.0832000002,936514.2627999998,1470079.0056000003,2269757.5324000004,1801865.7056,1507743.7472,1459511.0607999999,199448.40000000002,636347.1600000001,322837.85,201468.4,466942.44999999995,400777.53,783944.3099999999,376339.47000000003,281151.68,467811.78,619493.1799999999,528071.9000000001,535810.98,364414.6,1524943.3,785444.6300000001,818805.2899999999,599587.09,1326095.4000000001,809503.1500000001,326323.05,215609.61000000002,1153786.22,570791.37,2335282.09,2954525.17,2872797.4499999993,2495342.3299999996,463697.54999999993,758388.9299999999,811616.09,1185527.8399999999,2557228.3699999996,2436255.2699999996,2574993.7999999993,2992919.05,2419832.6799999997,0.20309810671256454,0.5,0.016483516483516484,0.006369426751592357,0.03125,0.0,0.005747126436781609,0.022727272727272728,0.034482758620689655,0.028846153846153848,0.0,0.007142857142857143,0.14738805970149255,53107.37,16546.899999999998,2691.82,162665.24,54647.08,26024.010000000002,25585.800000000003,16589.2,16160.49,52229.05999999999,5066.910000000001,5925.7699999999995,5856.929999999999,47755.03,37577.98,73968.64,242114.35999999996,123917.93000000001,14602.23,20893.51,8692.81,8337.420000000002,14927.39,7989.84
Nucleo Uno,Zona Sur Central,Costa Marquesa,"18.9275, -99.25",Mexico,Morelos,Cuernavaca,3367227.5063999905,3825894.1728,4240678.845999991,4618773.48479999,4639050.313600001,4770440.158799999,4554107.4852,4795394.428799988,5299358.310799988,5737525.1415999895,5978239.094400001,6224043.5044,6476732.723199999,166392.34720000002,254042.47639999999,264112.5024,129465.6112,285571.5648,461335.0968,413397.0388,525295.7607999999,563854.8164,340719.6804,351826.97599999997,332095.0832,369604.53520000004,245451.9444,216384.4432,362579.1772,505001.2244,422020.19519999996,229846.2528,269335.2772,183575.4012,306092.7448,212436.398,105802.20439999999,383575.82480000006,544931.4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17007.92,0.0,77202.89,20253.7,0.0,42459.84,0.0,42844.58,145501.19,90030.72,0.0,21809.42,480301.0,470487.95,422753.39,493236.34,76749.75,83379.29,121935.0,328126.77,620853.47,700053.5800000001,407131.82,348518.39999999997,345649.32000000007,0.13043478260869565,0.08333333333333333,0.05555555555555555,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.32,-220.32,117.3,280.56,0.0,739.5999999999999,1138.02,1185.6799999999998,2361.64,1915.74,11365.95,541.33,607.61,568.68,27.04,404.10999999999996
Nucleo Uno,Zona Sur Central,Cuautla Vista,"18.8128, -98.95",Mexico,Morelos,Cuautla,24443709.8184,25259207.808799982,26045345.337599877,26375802.14519988,26127563.72639989,27313276.61719998,25986938.43319989,25920141.838799994,25811633.736399967,26219151.261600003,26662421.6724,26421931.105199877,26617222.24519989,1380126.5116,1157153.5104,1362039.1996000002,949817.458,808768.8532,759456.4120000001,845307.7476,1209464.2344,1349403.5364,1404924.132,1534731.8192,1443189.8036,1686810.1639999999,681075.3744,874403.0867999999,763200.3496,633868.772,942076.8492,1317458.7364,1489162.3239999998,1119249.2911999999,926573.8084,813514.3487999999,687694.9452,886888.3156,987957.4456,253559.44,234162.90000000002,51376.94,107409.60999999999,181831.74,10468.94,235808.37000000002,173944.97999999998,192220.18,350500.58,460561.24999999994,89020.87999999999,289601.1,42026.130000000005,526348.5499999999,155408.41,208713.91999999998,41141.600000000006,37037.38,364492.87,49617.84,29801.660000000003,162550.37,163416.25,1258859.4,1535125.02,1509879.1099999999,1423565.96,602102.19,520990.08999999997,594102.2900000002,568812.7000000001,837500.79,1153916.84,1070970.77,835934.2000000001,885790.1699999999,0.05263157894736842,0.029850746268656716,0.0,0.013888888888888888,0.014084507042253521,0.05405405405405406,0.0,0.03333333333333333,0.0,0.05660377358490566,0.017857142857142856,0.012658227848101266,0.02040816326530612,15783.8,2874.3199999999997,1037.08,78781.3,47008.99,63552.979999999996,37310.04,16190.71,8592.130000000001,828.8100000000001,790.3899999999999,5194.41,13776.14,18927.83,23898.149999999998,16481.86,6896.9,3387.99,28490.35,6271.45,3516.1099999999997,27675.249999999996,8468.1,26695.320000000003
Nucleo Uno,Zona Sur Central,Jardines del Valle,"18.91, -99.17",Mexico,Morelos,Jiutepec,31139975.265599985,31881681.217199974,32971783.933599975,33522095.768399984,33270213.991200004,35010395.41799999,34018845.92559988,33813941.87479998,34404774.56279998,35244310.235999875,35905931.473999985,36153542.18239997,37146230.31119998,2041416.3323999997,2003685.5788,2415893.2036,2229800.2676,2005107.2368,2356477.2908,2544436.4587999997,2344381.994,2562020.7123999996,2641127.6872,2722720.0912,2399106.1336,2834805.9708000002,2273967.6572000002,1324518.2800000003,1170254.5564,1479711.8684,1610393.8735999998,1473823.4472,1711589.9091999999,1694164.1027999998,1500145.5780000002,1594994.6948000002,1799737.3292,1865768.5628000002,2030448.0432000002,380397.24999999994,558545.8,170489.08,282347.30000000005,196672.32,138962.56999999998,432422.14999999997,239352.87,431070.9,840022.1999999998,651380.42,594002.42,396975.76,122750.5,293847.38,381360.63,276618.88,420651.43,442792.16000000003,290860.24,234344.16,514597.63,576616.93,396674.16000000003,1413272.51,1886017.5500000003,1967576.05,1511275.6999999997,856463.32,1410701.7900000003,1165929.0899999999,1127473.3,1508913.6600000001,1800751.41,1779618.5199999998,1860029.4800000002,2020396.12,0.024096385542168676,0.016666666666666666,0.009523809523809525,0.0,0.010869565217391304,0.02040816326530612,0.037037037037037035,0.013157894736842105,0.0,0.012987012987012988,0.019801980198019802,0.019801980198019802,0.0,10737.65,6569.24,147.20999999999998,67726.54,11170.320000000002,14187.47,4625.33,17749.65,8915.860000000002,13029.500000000002,9620.15,9560.449999999999,5342.08,2696.17,48416.37,27847.2,4809.27,12001.839999999998,18800.08,1407.5,5933.670000000001,63037.759999999995,6369.700000000001,6999.3099999999995
Nucleo Uno,Zona Sur Central,Llanos de Igualdad,"18.92, -99.11",Mexico,Morelos,La Joya,21572653.71279998,22224239.168000005,22145867.90919999,22321824.454,22175443.79359999,23601656.90720001,22163272.74639999,21647379.24439999,22171686.396000005,21990327.41359999,22007826.153600007,21970921.288399987,22211494.991999995,2077019.5588,2026615.3868000002,1912346.6456,1415306.1944000002,1924002.8735999998,2178147.7443999997,2205172.9952,2164639.8459999994,2303487.734,1925167.8951999997,1614311.5103999998,1511546.554,1406966.2204,1277235.2856000003,1073989.852,1032327.7107999999,1422616.0064,869243.2908,892564.4935999998,879864.574,594481.5744,720180.1108000001,775026.4615999998,631499.3232,730984.1760000001,910356.5275999999,166028.87999999998,171212.06000000003,325285.48,221803.43,168207.0,100429.52,244356.15999999997,246986.16999999998,111740.83000000002,224798.16,122393.71,422401.65,374373.11,579979.1,477881.49,213441.49,275308.76,203978.09000000003,732215.4099999999,86952.39,541440.4,547290.7,227794.01,361603.06,1134588.91,1210793.29,979740.29,1107887.42,583442.03,983926.53,632120.33,673657.59,1088498.68,1041810.2999999999,1015770.7,815726.98,967381.15,0.04,0.05172413793103448,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.06779661016949153,24186.269999999997,3144.58,0.54,25731.309999999998,30643.43,11852.13,10097.490000000002,16193.0,3633.1500000000005,1411.69,5031.489999999999,18366.57,32221.709999999992,6982.0599999999995,12001.2,14337.16,3696.04,2532.82,1035.42,3057.48,14124.090000000002,8002.069999999999,18716.230000000003,5568.71
Nucleo Uno,Zona Sur Central,Parque Jojutla,"18.62, -99.18",Mexico,Morelos,Jojutla,19864747.560799986,21003176.70159999,21781815.788399994,23008823.34159999,23172710.466399997,24871577.224399988,25090152.018800005,25911533.435199976,26506044.780799977,27558072.49639999,28559265.91279997,29445149.64479997,31440345.70479999,1468134.8120000004,1479603.4636000001,1193321.2376,1751047.1952,1579303.0344,1531926.038,1667200.6467999998,1756439.3008,1569087.0712000001,1511810.5859999997,1345307.2603999998,1452115.446,1367831.7848,953100.6719999999,1236217.1924,1318857.3116000001,1047849.6295999999,738995.0332,1157239.4284,848422.1432,1091088.5408,1181960.3303999999,814657.3576,1000146.0016000001,1056934.454,1789517.2388,165822.62000000002,357337.70999999996,592593.62,151284.65,134286.21,58488.92,230624.22000000003,228787.51000000004,248231.69,136150.59999999998,227959.76,71519.79999999999,140292.44999999998,458544.06,131093.53,385225.37999999995,83330.55,101023.20999999999,135945.4,510090.62,255461.37,183558.06,219692.25000000003,294754.74000000005,1074051.63,1511151.2999999998,1622384.2,1567560.1199999996,1225128.98,1349080.14,1326714.41,1530299.8599999999,1570520.51,1828285.16,1860390.6399999997,1811715.8699999999,2329897.4100000006,0.016129032258064516,0.0,0.043010752688172046,0.021505376344086023,0.04819277108433735,0.015384615384615385,0.0,0.0196078431372549,0.0,0.06329113924050633,0.015873015873015872,0.01098901098901099,0.019801980198019802,28878.19,1293.09,-292.18,65240.00000000001,3963.3799999999997,23331.480000000003,76690.43,1897.76,1744.6200000000001,132886.28999999998,4199.54,3167.85,35041.299999999996,37537.15,13040.470000000003,40110.0,32664.79,13923.0,517.04,13345.89,32086.520000000004,111275.54,13584.240000000002,2962.84
Occidente Conexion,Conexion GDL,Guadalajara Dos,"20.675, -103.34",Mexico,Jalisco,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387757.106,871623.3392,1506290.69559999,2115356.4560000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340662.22,409867.98,594823.8300000001,533169.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Occidente Conexion,Conexion GDL,Guadalajara Tres,"20.665, -103.36",Mexico,Jalisco,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312475.6224,748266.320399999,1250000.5647999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42547.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233533.34,377252.6,421595.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Occidente Conexion,Conexion GDL,Guadalajara Uno,"20.67, -103.35",Mexico,Jalisco,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275401.354,607837.722399999,974627.9536,1377372.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107878.1328,114789.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251857.94,295791.23,334052.58999999997,347084.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Occidente Conexion,Zona Corazon de la Sierra,Aguas Central,"21.88, -102.29",Mexico,Aguascalientes,Aguascalientes,35977546.90399999,37216803.762799956,38035303.88679999,38907398.141999945,39049714.79999997,41498245.185999975,40288589.175999954,40439715.32079998,40542933.315199986,42136177.723999955,43601152.802,44806388.48999998,46673855.457600005,1223602.9172,1317457.6096,1423565.4152000002,1713771.0043999997,2181125.614,2200096.1164,1719241.4116000002,1602957.548,1299899.234,1267017.2928,1239435.1896,1886180.7232000001,2087896.5576,1390896.5048,1458878.44,1626107.2392000002,1369370.8468,920797.9984,798965.4644,799577.8572000001,1190018.0084,1218830.7956,1911439.6872,2032014.4827999999,1530426.6004,1803257.4467999996,396697.46,157098.47,180957.38999999998,112486.0,129430.48,123660.70999999999,141807.57,114578.39000000001,273159.63,255527.82999999993,219229.82000000004,509836.0799999999,117356.94,184172.04,238598.33000000005,134443.06,221541.88999999998,452835.82,327847.86,664883.8300000001,259787.03999999998,343850.61,231247.88999999998,148223.19,1891036.72,2265662.4499999997,1971819.69,2036421.25,1401771.58,2112378.61,1741636.9400000002,1768045.8699999999,1621569.97,2752266.499999999,2820589.32,2769608.7199999993,2621192.57,0.05785123966942149,0.052083333333333336,0.020833333333333332,0.0,0.009433962264150943,0.0,0.04310344827586207,0.04672897196261682,0.041666666666666664,0.06611570247933884,0.006578947368421052,0.031746031746031744,0.1474358974358974,199935.94,22370.11,35907.899999999994,65246.19,27608.33,61984.759999999995,18440.690000000002,33844.43,7355.290000000001,11976.259999999998,8412.14,10881.27,2490.21,9154.29,1665.79,19024.489999999998,6283.389999999999,29491.16,45768.05999999999,41926.810000000005,8130.319999999999,34180.85,35067.42000000001,-1075.089999999999
Occidente Conexion,Zona Corazon de la Sierra,Aguas Norte,"21.9, -102.3",Mexico,Aguascalientes,Aguascalientes,18653829.426799998,19352402.069999978,20181140.8552,21134824.138,21963943.824799992,22700055.294799987,22617690.730799984,23163062.967999984,23337964.306399986,23909895.783599976,24706922.51559999,25100554.097599965,25707188.907999985,1506209.1676,1355574.5644000003,1157128.7740000002,1183136.0388000002,1126066.8164000001,1150583.0344000002,927653.4044000001,860477.1052,963367.4991999998,1189419.8516,1358563.5855999999,1862450.3184000002,1664187.6048,1191354.4204000002,753459.2483999999,538849.4,1054709.8456000001,980984.4176,911088.0367999999,772904.7616,1080894.7732000002,1297659.252,958122.2327999999,1169224.6892,962063.9123999999,1300829.4407999997,266264.27999999997,103380.68000000001,129136.04000000001,83859.79,35148.82,60313.22,157842.21,259186.58,62872.990000000005,305163.95999999996,129349.01999999999,61620.409999999996,88737.2,402779.42000000004,67433.41,88921.49,298262.38,260639.79,81642.62,224034.66,127077.85,75323.47,40131.25,352685.95999999996,1025075.21,1189374.16,1533636.2000000004,1495142.8900000004,1581525.6900000002,1161681.45,1042050.8600000001,1114969.6500000001,927782.56,1245811.85,1385681.25,1195786.89,1230470.72,0.045454545454545456,0.0,0.0,0.037037037037037035,0.03278688524590164,0.014492753623188406,0.0125,0.03076923076923077,0.0,0.04918032786885246,0.02531645569620253,0.012987012987012988,0.0,0.02,0.37,1424.19,20079.559999999998,2289.49,39966.049999999996,35636.23,42251.92,9176.860000000002,11019.91,21143.24,44351.4,3078.2799999999997,10459.27,82136.29999999997,85746.56,20268.23,17750.550000000003,2130.88,21033.409999999996,25139.97,31898.82,5815.089999999998,29285.46
Occidente Conexion,Zona Corazon de la Sierra,Bahia Manzanillo,"19.05, -104.32",Mexico,Colima,Manzanillo,16216000.965199988,17031030.151999976,18182333.112399995,17863664.639599957,18234850.265599985,18798037.535999995,18892757.29039997,19143780.1872,19475342.33159999,20035147.03279996,20691704.79079998,20263690.730799984,20822600.25919998,1305516.4664,1299705.2747999998,1486311.13,1327844.2251999998,1082979.4880000001,986353.1916000001,848435.6508000001,874085.3316,1578590.8464,1687483.3731999998,1670974.7319999998,1506441.2196,1512192.6668,689456.7828,816525.2884000002,490157.894,347115.9692,342691.97119999997,489970.0116,1263331.3128000002,1542199.7780000002,681148.998,714131.874,521909.112,294184.6548,367136.99439999997,163554.75,81494.61,81790.95000000001,237514.65,28892.5,76232.75,27755.67,112053.84,188172.9,200807.94999999998,257020.22999999998,108260.88,149538.0,70082.52000000002,484904.22,243356.24999999997,130662.64000000001,146633.39,111488.39,343847.21,0.0,219316.33000000002,349905.5,79791.47000000002,463968.51999999996,1356320.65,1502336.98,541838.57,1119377.55,676116.64,998551.0400000002,735177.97,979222.5800000001,1063649.75,1480628.83,778518.7600000001,968401.15,0.0,0.0,0.024390243902439025,0.05263157894736842,0.0,0.058823529411764705,0.05,0.023809523809523808,0.05555555555555555,0.0196078431372549,0.0,0.018518518518518517,0.10344827586206896,0.19,0.26,242.53000000000006,24444.729999999996,3880.3199999999997,5761.209999999999,3646.1900000000005,7995.740000000001,4284.240000000001,6523.9000000000015,549.78,2707.9799999999996,202.72,6349.4800000000005,1807.76,1690.0,3104.9800000000005,1415.0,1972.93,4320.24,11753.970000000001,10689.440000000002,10449.849999999999,3941.1800000000003
